Review #,Brand,Variety,Style,Country,Stars,Top Ten,Review
1469.0,Bamee,Oriental Style Instant Noodles Beef Flavour,Pack,Germany,3.25,,1469.0
1468.0,Mama,Instant Cup Noodles Seafood Pad Kee Mao Flavour,Cup,Thailand,5.0,,1468.0
1467.0,Ruski,Creamy Tom Yam Instant Noodles,Pack,Thailand,4.5,,1467.0
1466.0,Mama,Oriental Style Instant Noodles Green Curry Flavour Jumbo Pack,Pack,Thailand,5.0,,1466.0
1465.0,Thai Chef,Shrimp Tom Yum Instant Nudelsuppe,Pack,Germany,3.5,,1465.0
1464.0,Nanyang Chef,Penang White Curry Noodle With Nanyang Chilli Paste,Pack,Malaysia,4.75,,1464.0
1463.0,Maruchan,Instant Lunch California Vegetable Ramen Noodles With Vegetables,Cup,United States,3.5,,1463.0
1462.0,Wei Lih,Steam Instant Noodles Korean Salt  Rib Soup Flavour,Bowl,Taiwan,2.25,,1462.0
1461.0,Nissin,Cup Noodles Black Pepper Crab Flavour,Cup,Singapore,4.0,,1461.0
1460.0,Nissin,Premium Instant Noodles Spicy Beef Flavour,Pack,Singapore,3.75,,1460.0
1459.0,Nissin,Cup Noodles Tom Yam Veg Flavour,Cup,Singapore,4.0,,1459.0
1458.0,Nissin,Premium Instant Noodles Roasted Beef Flavour,Bowl,Singapore,3.75,,1458.0
1457.0,Nissin,Chu Qian Yi Ding Sesame Oil Flavour,Pack,Singapore,3.75,,1457.0
1456.0,Nissin,Cup Noodles Chicken Flavour,Cup,Singapore,3.5,,1456.0
1455.0,Nissin,Premium Instant Noodles Xo Sauce Seafood Flavour,Pack,Singapore,3.75,,1455.0
1454.0,Nissin,Cup Noodles Chilli Crab Flavour,Cup,Singapore,4.0,,1454.0
1453.0,Nissin,Japanese Ramen Kyushu Black Instant Noodles With Soup Base,Pack,Singapore,5.0,,1453.0
1452.0,Nissin,Premium Instant Noodles Spicy Beef Flavour,Bowl,Singapore,3.75,,1452.0
1451.0,Nissin,Cup Noodles Tom Yam Seafood Flavour,Cup,Singapore,4.0,,1451.0
1450.0,Nissin,Japanese Ramen Tokyo Shoyu Instant Noodles With Soup Base,Pack,Singapore,5.0,,1450.0
1449.0,Nissin,Cup Noodles Seafood Curry Flavour,Cup,Singapore,4.0,,1449.0
1448.0,Nissin,Premium Instant Noodles Roasted Beef Flavour,Pack,Singapore,4.25,,1448.0
1447.0,Nissin,Cup Noodles Cream Of Chicken Flavour,Cup,Singapore,4.0,,1447.0
1446.0,Myojo,Ippeichan Jumbo Night Market Style Yakisoba,Tray,Japan,4.5,,1446.0
1445.0,Mykuali,Penang Hokkien Prawn Noodle,Pack,Malaysia,5.0,,1445.0
1444.0,Maruchan,Instant Lunch Jalapeno Cheddar Flavor Ramen Noodles,Cup,United States,3.5,,1444.0
1443.0,Nongshim,Harmony Korean Spicy Noodle Dish With Chipotle,Pack,United States,4.25,,1443.0
1442.0,Maggi,2 Minute Noodles Tom Yam Flavour,Pack,Singapore,3.5,,1442.0
1441.0,Nissin,Souper Meal Chili Picante Chicken With Lime Flavor Ramen Noodle Soup,Bowl,United States,3.5,,1441.0
1440.0,Wu-Mu,Dried Noodle With Beef Flavor Sauce,Pack,Taiwan,3.0,,1440.0
1439.0,Adabi,Mi Segera Mi Goreng Pedas Instant Noodles,Pack,Malaysia,3.5,,1439.0
1438.0,Maruchan,Old Style Miso Ramen,Pack,Japan,3.5,,1438.0
1437.0,Knorr,Quick Serve Macaroni Abalone  Chicken Flavour,Pack,Hong Kong,3.0,,1437.0
1436.0,Chencun,Rice Noodle Beef With Brown Sauce,Cup,China,3.5,,1436.0
1435.0,Maggi,2 Minute Noodles Assam Laksa Flavour,Pack,Singapore,4.0,,1435.0
1434.0,Maggi,Hot Cup Perisa Kari,Cup,Malaysia,3.5,,1434.0
1433.0,Maggi,2 Minute Noodles Curry Flavour,Pack,Singapore,3.75,,1433.0
1432.0,Maggi,Senses Laksa Instant Noodles,Pack,Singapore,5.0,,1432.0
1431.0,Maggi,Extra Spicy Curry Instant Noodles,Pack,Singapore,5.0,,1431.0
1430.0,Samyang Foods,Buldak Bokkummyeon,Bowl,Korea South,4.0,,1430.0
1429.0,Nissin,Sabor A Gallina Fideos Con Instantanea,Pack,Colombia,3.5,,1429.0
1428.0,Myojo,Chukazanmai Beijing Style Salt Ramen,Pack,Japan,3.0,,1428.0
1427.0,Osaka Ramen,Miso Ramen,Bowl,United States,3.75,,1427.0
1426.0,Ottogi,Cheese Bokki,Bowl,Korea South,4.0,,1426.0
1425.0,Hao Way,Instant Penang White Curry Noodles,Pack,Malaysia,4.5,,1425.0
1424.0,Sainsbury'S,Curry Flavour Instant Noodles,Pack,United Kingdom,1.5,,1424.0
1423.0,Vina Acecook,King Chef Seafood With Kimchi Flavour,Pack,Vietnam,3.0,,1423.0
1422.0,Nissin,Pan Asian Kitchen Spicy Szechuan Chicken Flavor Ramen Noodles,Tray,United States,3.0,,1422.0
1421.0,Nongshim,Korean Clay Pot Ramyun Noodle,Cup,China,2.75,,1421.0
1420.0,Maruchan,I Want To Eat Ramen Shio,Pack,Japan,3.75,,1420.0
1419.0,Vifon,Ngonngon Tom Yum Minced Pork Noodle,Cup,Vietnam,3.5,,1419.0
1418.0,Ottogi,Ppushu Ppushu Grilled Chicken Flavor,Pack,Korea South,1.0,,1418.0
1417.0,Sau Tao,Oat Noodle Abalone Flavored,Pack,Taiwan,1.75,,1417.0
1416.0,Myojo,Chukazanmai Szechuan Style Miso,Pack,Japan,2.0,,1416.0
1415.0,Chewy,Instant Rice Vermicelli Original Flavour,Pack,Hong Kong,0.5,,1415.0
1414.0,Paldo,Cheese Ramyun For Us Market,Pack,Korea South,5.0,,1414.0
1413.0,Chering Chang,Curry Lamen,Pack,Taiwan,5.0,,1413.0
1412.0,Chewy,Nonfried Ramen Noodles Taiwan Roast Pork Flavour,Pack,Hong Kong,4.0,,1412.0
1411.0,A-Sha Dry Noodle,Prince Katsu Snack Noodles,Pack,Taiwan,4.0,,1411.0
1410.0,Adabi,Mi Segera Tom Yam Instant Noodles,Pack,Malaysia,3.25,,1410.0
1409.0,Baixiang Noodles,Spicy Artificial Beef Flavour Instant Noodles With Soup Base,Pack,China,3.5,,1409.0
1408.0,Pamana,Chicken Sopas Creamy Macaroni Soup,Cup,Philippines,3.5,,1408.0
1407.0,Annie Chun'S,Ramen House Thai Coconut Ramen,Pack,United States,5.0,,1407.0
1406.0,La Fonte,Spaghetti With Mushroom Sauce,Pack,Indonesia,3.75,,1406.0
1405.0,Maggi,Masala Dumdaar Noodles,Pack,India,3.75,,1405.0
1404.0,Thai Choice,Instant Noodles Seafood Flavour,Cup,Thailand,4.0,,1404.0
1403.0,Tesco,Everyday Value Chicken  Mushroom Flavour,Cup,United Kingdom,0.5,,1403.0
1402.0,Pop Bihun,Spesial Rasa Kari Ayam Pedas,Pack,Indonesia,3.75,,1402.0
1401.0,Myojo,Yomise No Yakisoba Shiodare Flavor With Black Pepper Mayonnaise,Tray,Japan,3.75,,1401.0
1400.0,Pulmuone,Nature Is Delicious Nonfried Ramyun Spicy Flavor New Version,Pack,Korea South,3.75,,1400.0
1399.0,Vina Acecook,Oh Ricey Pho Bo Instant Rice Noodles,Bowl,Vietnam,3.75,,1399.0
1398.0,Nissin,Fried Noodle Specialist Tom Yam Mee Goreng Flavour,Pack,Singapore,3.0,,1398.0
1397.0,Wu-Mu,Steam Seafood Flavor Ramen,Pack,Taiwan,4.0,,1397.0
1396.0,Oyatsu,Baby Star Snack Noodle Yakisoba Flavor,Pack,Japan,4.75,,1396.0
1395.0,Snapdragon,Singapore Laksa Curry Soup Bowl,Bowl,United States,4.25,,1395.0
1394.0,Paldo,Mild Kokomen Prototype,Pack,Korea South,4.5,,1394.0
1393.0,Saji,Sajimee Curry Soup Flavour,Pack,Malaysia,4.25,,1393.0
1392.0,Miracle Noodle,Miso Marvellous Soup,Pack,United States,4.0,,1392.0
1391.0,Shan,Shoop Instant Noodles Chicken Flavour,Pack,Pakistan,3.5,,1391.0
1390.0,Indomie,Mi Goreng Rasa Iga Penyet,Pack,Indonesia,4.75,,1390.0
1389.0,Tiger Tiger,Travellers Choice Thai Red Curry Flavour Instant Noodles,Pack,United Kingdom,1.75,,1389.0
1388.0,Paldo,Barbecue Ramyun Prototype,Pack,Korea South,3.75,,1388.0
1387.0,Takamori Kosan,Red Pepper 7 Garlic Peperoncino,Pack,Japan,4.0,,1387.0
1386.0,Takamori Kosan,Sukiyaki Style Noodle Stew,Pack,Japan,4.5,,1386.0
1385.0,Takamori Kosan,Yakiudon Roast Soy Sauce,Pack,Japan,3.75,,1385.0
1384.0,Takamori Kosan,Hiyashi Udon Bonito Sauce,Pack,Japan,3.0,,1384.0
1383.0,Takamori Kosan,Futomen Yakisoba,Pack,Japan,4.75,,1383.0
1382.0,Takamori Kosan,Hiyashi Chuka Lemon Sauce,Pack,Japan,4.75,,1382.0
1381.0,Takamori Kosan,Curry Udon,Pack,Japan,5.0,,1381.0
1380.0,Takamori Kosan,Chanpon,Pack,Japan,3.75,,1380.0
1379.0,Takamori Kosan,Shio Yakisoba,Pack,Japan,4.0,,1379.0
1378.0,Takamori Kosan,Yakisoba,Pack,Japan,5.0,,1378.0
1377.0,Takamori Kosan,Yakiudon Mild Spicy Sauce,Pack,Japan,4.25,,1377.0
1376.0,Takamori Kosan,Katsuo Dashi Udon,Pack,Japan,3.75,,1376.0
1375.0,Takamori Kosan,Spaghetti Napolitan,Pack,Japan,4.0,,1375.0
1374.0,Tokyo Noodle,Spicy Garlic Ramen,Pack,Japan,3.25,,1374.0
1373.0,Tesco,Everyday Value Beef  Tomato Flavour Noodles,Cup,United Kingdom,2.0,,1373.0
1372.0,Samyang Foods,Nagasaki Jjamppong,Cup,Korea South,3.75,,1372.0
1371.0,Campbell'S,Hearty Noodles Thai Flavour,Cup,Canada,0.0,,1371.0
1370.0,Papa,Oriental Style Instant Kuachap,Pack,Thailand,3.25,,1370.0
1369.0,A-Sha Dry Noodle,Hello Kitty Za Jiang Soybean Sauce,Pack,Taiwan,3.25,,1369.0
1368.0,Nissin,Soba Teriyaki Noodles With Japanese Yakisoba Sauce,Cup,Germany,3.0,,1368.0
1367.0,Sawadee,Instant Noodles Vegetable  Mushroom Flavour,Pack,United Kingdom,1.5,,1367.0
1366.0,Nongshim,Sir Long Tang Creamy Beef Noodle Soup,Cup,United States,4.25,,1366.0
1365.0,Four Seas,Seaweed Hot  Spicy Instant Noodle Mushroom  Beef Flavour,Bowl,Hong Kong,3.5,,1365.0
1364.0,Golden Wheat,Korean Style Stew Pork Flavour Noodle Soup,Bowl,China,1.75,,1364.0
1363.0,Sau Tao,Instant Noodle King Won Ton Flavor,Pack,Hong Kong,2.75,,1363.0
1362.0,Mamee,Instant Noodles Curry Flavour,Pack,Malaysia,3.5,,1362.0
1361.0,Mamee,Chef Creamy Tom Yam Flavour,Pack,Malaysia,5.0,,1361.0
1360.0,Mamee,Monster Bbq Flavour Snack Noodles,Pack,Malaysia,3.75,,1360.0
1359.0,Mamee,Chef Curry Laksa Flavour,Cup,Malaysia,5.0,,1359.0
1358.0,Mamee,Sllrrrp Asam Laksa,Pack,Malaysia,4.0,,1358.0
1357.0,Mamee,Mie Goreng Indonesia Spicy Sambal,Cup,Malaysia,5.0,,1357.0
1356.0,Mamee,Chef Spicy Chicken Shiitake Flavour,Pack,Malaysia,3.25,,1356.0
1355.0,Mamee,Instant Vermicelli Chicken Flavour,Pack,Malaysia,3.25,,1355.0
1354.0,Mamee,Chef Creamy Tom Yam Flavour,Cup,Malaysia,4.75,,1354.0
1353.0,Mamee,Instant Noodles Vegetarian Flavour,Pack,Malaysia,3.75,,1353.0
1352.0,Mamee,Sllrrrp Kari Berapi,Pack,Malaysia,3.75,,1352.0
1351.0,Mamee,Monster Chicken Flavour Snack Noodles,Pack,Malaysia,4.0,,1351.0
1350.0,Mamee,Chef Curry Laksa Flavour,Pack,Malaysia,5.0,,1350.0
1349.0,Mamee,Mie Goreng Indonesia Original Flavour,Cup,Malaysia,4.5,,1349.0
1348.0,Mamee,Instant Vermicelli Tom Yam Flavour,Pack,Malaysia,3.75,,1348.0
1347.0,Paldo,Bulnak Bokkummyun Spicy Fried Octopus Ramyun,Pack,Korea South,4.0,,1347.0
1346.0,Oyatsu,Baby Star Ramen Round Consomme Mini,Pack,Japan,3.75,,1346.0
1345.0,Lotus Foods,Forbidden Rice Ramen,Pack,United States,2.25,,1345.0
1344.0,Lotus Foods,Millet  Brown Rice Ramen,Pack,United States,4.0,,1344.0
1343.0,Lotus Foods,Jade Pearl Rice Ramen,Pack,United States,3.25,,1343.0
1342.0,Ah Lai,White Curry Noodle,Pack,Malaysia,4.5,,1342.0
1341.0,Plats Du Chef,Cuisine Adventures Chicken Pho Soup,Bowl,Canada,5.0,,1341.0
1340.0,Indomie,Taste Of Asia Mi Goreng Rasa Bulgogi Ala Korea,Pack,Indonesia,2.75,,1340.0
1339.0,Kin-Dee,Instant Rice Noodle Pad Thai,Tray,Thailand,3.75,,1339.0
1338.0,Batchelors,Super Noodles Peppered Steak Flavour,Pack,United Kingdom,1.5,,1338.0
1337.0,Sakura Noodle,Chikara Brand Udon Beef Flavor,Pack,United States,4.25,,1337.0
1336.0,Shirakiku,Fresh Chow Mein Noodles With Seasoning,Pack,United States,3.75,,1336.0
1335.0,Sakura Noodle,Chikara Brand Udon Hot  Spicy Flavor,Pack,United States,4.0,,1335.0
1334.0,Sakura Noodle,Chikara Brand Udon Mushroom Flavor,Pack,United States,3.75,,1334.0
1333.0,Sakura Noodle,Chikara Brand Udon Oriental Flavor,Pack,United States,3.75,,1333.0
1332.0,Sakura Noodle,Chikara Brand Udon Chicken Flavor,Pack,United States,3.75,,1332.0
1331.0,Indomie,Taste Of Asia Mi Kuah Rasa Tom Yum Ala Thailand,Pack,Indonesia,3.75,,1331.0
1330.0,Sapporo Ichiban,Otafuku Okonomi Sauce Yakisoba,Tray,Japan,5.0,,1330.0
1329.0,Vifon,Oriental Style Instant Noodle Mi Ga Chicken Flavor,Cup,Vietnam,1.25,,1329.0
1328.0,A-Sha Dry Noodle,Hello Kitty La Wei Spicy Flavor,Pack,Taiwan,3.75,,1328.0
1327.0,Unif,Unif100 Instant Noodles Artificial Tart Beef Flavor,Pack,China,3.0,,1327.0
1326.0,Mamee,Mi Segera Sllrrrp Perencah Kari Xtra Pedas,Pack,Malaysia,3.75,,1326.0
1325.0,Koka,Spicy Shrimp Tom Yam Flavour,Cup,Singapore,3.25,,1325.0
1324.0,Ruski,Instant Noodles Stewed Beef Flavour,Pack,Thailand,3.5,,1324.0
1323.0,Golden Wheat,Korean Style Mushroom Chicken Flavour Cooking Noodle,Pack,China,2.0,,1323.0
1322.0,Hi-Myon,Instant Noodle Udon Hot  Spicy,Pack,Korea South,4.0,,1322.0
1321.0,Takamori Kosan,Fresh Chow Mein Noodles With Seasoning,Pack,Japan,3.75,,1321.0
1320.0,Mama,Instant Noodles Cup Seafood Flavour,Cup,Thailand,3.75,,1320.0
1319.0,Adabi,Mi Segera Kari Ayam Instant Noodles,Pack,Malaysia,4.25,,1319.0
1318.0,Nissin,Spa Oh Tarako Spaghetti,Bowl,Japan,4.0,,1318.0
1317.0,Ve Wong,Little Prince Brand Snack Noodles Original Flavor,Pack,Taiwan,2.5,,1317.0
1316.0,Ottogi,Japchae Vermicelli Noodle,Pack,Korea South,2.75,,1316.0
1315.0,Sainsbury'S,Chicken Flavour Instant Noodles,Pack,United Kingdom,2.75,,1315.0
1314.0,Paldo,Korean Traditional Beef Gomtangmen,Pack,Korea South,5.0,,1314.0
1313.0,Healtimie,Green Barley Noodle Vegetable Soup,Pack,Indonesia,3.25,,1313.0
1312.0,Maruchan,I Want To Eat Ramen Miso Flavor,Pack,Japan,3.75,,1312.0
1311.0,Pop Bihun,Spesial Rasa Soto Ayam,Pack,Indonesia,4.0,,1311.0
1310.0,Thai Kitchen,Rice Noodle Cart Thai Peanut,Tray,United States,3.0,,1310.0
1309.0,Yum Yum,Oriental Style Instant Noodles Seafood Flavour,Cup,Thailand,3.75,,1309.0
1308.0,Nongshim,Soon Veggie Noodle Soup,Pack,Korea South,5.0,,1308.0
1307.0,Nissin,Cup Noodle Cheese Curry,Cup,Japan,3.75,,1307.0
1306.0,Koka,Oriental Style Instant Noodles Tom Yam Flavour,Pack,Singapore,2.5,,1306.0
1305.0,A-Sha Dry Noodle,Instant Noodle Original Flavor,Pack,Taiwan,3.75,,1305.0
1304.0,Nissin,Demae Ramen Shoyu Tonkotsu Artificial Pork Flavour,Pack,Hong Kong,4.75,,1304.0
1303.0,Western Family,Instant Noodles In A Cup Chicken Flavour,Cup,Canada,1.5,,1303.0
1302.0,Mama,Instant Noodles Yentafo Tom Yum Mohfai Flavour,Pack,Thailand,5.0,,1302.0
1301.0,Knorr,Quick Serve Macaroni Shrimp Broth,Pack,Hong Kong,3.25,,1301.0
1300.0,Samyang Foods,Red Nagasaki Jjampong,Pack,Korea South,5.0,,1300.0
1299.0,Mr. Noodles,Noodles In A Cup Spicy Chicken Simulated Flavour,Cup,Canada,1.0,,1299.0
1298.0,Good Tto Leu Foods,Lightning Beef Bone Tteokguk Rice Cake Soup,Bowl,Korea South,4.0,,1298.0
1297.0,Gaga,Mie Gepeng Kuah Rasa Ayam Lada Hitam,Pack,Indonesia,3.25,,1297.0
1296.0,Wu-Mu,Ramen With Pickled Mustard Flavor,Pack,Taiwan,3.5,,1296.0
1295.0,Wu-Mu,Steam Mushroom Flavor Ramen,Pack,Taiwan,3.25,,1295.0
1294.0,Thai Choice,Instant Noodles Chicken Flavour,Cup,Thailand,3.0,,1294.0
1293.0,Myojo,Prawn Noodles,Pack,Singapore,4.25,,1293.0
1292.0,Nissin,Cup Noodles Sabor A Carne Sopa Con Fideos,Cup,Colombia,3.0,,1292.0
1291.0,A-One,Mì Ly Instant Noodles Mì Tôm Shrimp Flavor,Cup,Vietnam,3.25,,1291.0
1290.0,Nongshim,Sain Sain Garlic Teriyaki Fresh Cooked Udon Pasta,Tray,Korea South,4.5,,1290.0
1289.0,Jml,Braised Beef Noodles,Pack,China,4.0,,1289.0
1288.0,Sau Tao,Qq Scallop Seafood Vermicelli,Bowl,Hong Kong,3.75,,1288.0
1287.0,Kimura,Kumamoto Tonkotsu Ramen,Pack,Japan,5.0,,1287.0
1286.0,Batchelors,Super Noodles Roast Beef  Onion Flavour,Pack,United Kingdom,3.25,,1286.0
1285.0,Lucky Me!,Supreme Chow Mein Seafood Flavor Instant Stirfried Noodles,Bowl,Philippines,3.25,,1285.0
1284.0,Thai Kitchen,Rice Noodle Cart Sweet Citrus Ginger,Tray,United States,4.25,,1284.0
1283.0,Nongshim,Oolongmen Kimchi Cup Noodle Soup Mix,Cup,Korea South,4.0,,1283.0
1282.0,Koka,Purple Wheat Noodles Aglio Olio,Pack,Singapore,2.75,,1282.0
1281.0,Tokachimen Koubou,Jet Black Sesame Oil Pork Tonkotsu,Bowl,Japan,2.25,,1281.0
1280.0,Deshome,Sun Dried Noodle Chlorella Powder Noodle With Curry Sauce,Pack,Taiwan,5.0,,1280.0
1279.0,Ko-Lee,Instant Noodles Mixed Vegetable,Pack,United Kingdom,3.5,,1279.0
1278.0,Ottogi,Ppushu Ppushu Noodle Snack Bulgogi Flavor,Pack,Korea South,3.25,,1278.0
1277.0,Vifon,Mì Gà Tìm Chua Cay Hot  Sour Chicken Flavor Instant Noodles,Pack,Vietnam,2.0,,1277.0
1276.0,Adabi,Mi Bandung Prawn Mee,Pack,Malaysia,4.25,,1276.0
1275.0,Wu-Mu,Ramen With Stewed Pork Flavor,Pack,Taiwan,4.5,,1275.0
1274.0,Wu-Mu,Shiitake Flavor Spinach Ramen,Pack,Taiwan,3.75,,1274.0
1273.0,Sainsbury'S,Basics Instant Noodles Chicken Curry Flavour,Pack,United Kingdom,3.25,,1273.0
1272.0,Samyang Foods,Baked Noodle Spicy Grilled Beef Ramyun,Pack,Korea South,3.5,,1272.0
1271.0,Prima Taste,Singapore Chilli Crab La Mian,Pack,Singapore,5.0,,1271.0
1270.0,Ko-Lee,Instant Noodles Taste Sensations Creamy Shrimp Tom Yum Flavour,Pack,United Kingdom,5.0,,1270.0
1269.0,Chewy,Rice Vermicelli Scallop With Xo Sauce Flavour,Pack,Hong Kong,2.5,,1269.0
1268.0,Wu-Mu,Dried Noodle With Jah Jan Sauce,Pack,Taiwan,3.25,,1268.0
1267.0,Abc,Mi Cup Rasa Soto Ayam Chicken Soto Flavour,Cup,Indonesia,3.75,,1267.0
1266.0,Abc,Selera Pedas Mi Goreng Cup Rasa Gulai Ayam Pedas Hot Gulai Chicken,Cup,Indonesia,4.0,,1266.0
1265.0,Abc,Rasa Ayam Bawang Chicken Onion Flavour,Cup,Indonesia,3.75,,1265.0
1264.0,Abc,Selera Pedas Mi Goreng Cup Rasa Ayam Pedas Limau Hot Chicken Lemon Flavour,Cup,Indonesia,4.25,,1264.0
1263.0,Nissin,Cup Noodle Curry X Gunpla Rx782 Gundam,Cup,Japan,4.25,,1263.0
1262.0,Abc,Mi Cup Rasa Kari Ayam Chicken Curry Flavour,Cup,Indonesia,3.75,,1262.0
1261.0,Eat & Go,Rasa Baso Sapi Meat Ball Mi Instan Cup,Cup,Indonesia,3.75,,1261.0
1260.0,Abc,Mi Goreng Pangsit Fried Noodle With Dumpling,Pack,Indonesia,5.0,,1260.0
1259.0,Eat & Go,Chicken Onion Mi Instan Cup,Cup,Indonesia,3.75,,1259.0
1258.0,President,Mi Goreng Rasa Ayam Chicken Flavoured Fried Noodle,Pack,Indonesia,4.5,,1258.0
1257.0,Abc,Mi Goreng Spesial Special Fried Noodle,Cup,Indonesia,4.0,,1257.0
1256.0,Eat & Go,Curry Chicken Mi Instan Cup,Cup,Indonesia,4.25,,1256.0
1255.0,Thai Choice,Instant Noodles Shrimp Flavour,Cup,Thailand,3.25,,1255.0
1254.0,Four Seas,Sesame Oil Chicken Flavour Instant Noodle,Bowl,Hong Kong,2.75,,1254.0
1253.0,Nissin,Chow Mein Teriyaki Chicken Flavor Chow Mein Noodles,Tray,United States,3.75,,1253.0
1252.0,Tesco,Instant Noodles Chow Mein Flavour,Pack,United Kingdom,2.25,,1252.0
1251.0,Mama,Instant Noodles Tom Saab Flavour,Pack,Thailand,3.5,,1251.0
1250.0,Samyang Foods,三養라면 Samyang Ramyun South Korean Version,Bowl,Korea South,3.75,,1250.0
1249.0,Nissin,Sabor A Pollo Sopa Con Fideos,Cup,Colombia,2.75,,1249.0
1248.0,Wu-Mu,Beef Flavour Tomato Ramen,Pack,Taiwan,4.0,,1248.0
1247.0,Maruchan,I Want To Eat Ramen Pork Tonkotsu Flavor,Pack,Japan,4.0,,1247.0
1246.0,Annie Chun'S,Ramen House Chicken Vegetable Flavored Ramen,Pack,United States,4.0,,1246.0
1245.0,Sau Tao,Instant Noodle King Abalone  Chicken Flavoured,Pack,Hong Kong,3.5,,1245.0
1244.0,Unif,Unif100 Pickled Cayenne Flavor Beef Ramen,Pack,China,3.75,,1244.0
1243.0,Nissin,Demae Rice Vermicelli Chicken Flavour Instant Rice Vermicelli With Soup Base,Pack,Hong Kong,1.75,,1243.0
1242.0,Thai Pavilion,Garlic Chili Instant Rice Noodles  Sauce,Tray,United States,4.0,,1242.0
1241.0,Nissin,Donbei Kansai Soy Sauce Flavor Udon,Pack,Japan,3.75,,1241.0
1240.0,Maggi,Big Kari Perencah Big Curry Flavor 2 Minute Noodles,Pack,Malaysia,4.0,,1240.0
1239.0,Supermi,Rasa Ayam Spesial,Pack,Indonesia,4.0,,1239.0
1238.0,Sapporo Ichiban,Sesame Ramen,Pack,Japan,5.0,,1238.0
1237.0,Mama,Instant Noodles Creamy Tom Yum Minced Pork Flavour,Pack,Thailand,3.5,,1237.0
1236.0,Emart,Dare You Habanero Ramyun,Cup,Korea South,3.25,,1236.0
1235.0,Nissin,Demae Ramen Miso Tonkotsu Artificial Pork Flavor Ramen Noodle,Pack,Hong Kong,3.75,,1235.0
1234.0,Sainsbury'S,Barbecue Beef Flavour Instant Noodles,Pack,United Kingdom,2.75,,1234.0
1233.0,Nissin,Sabor A Pollo Sopa Instantánea Con Fideos,Pack,Colombia,3.25,,1233.0
1232.0,Gaga,Mie Gepeng Kuah Rasa Ayam Bawang Pedas,Pack,Indonesia,3.25,,1232.0
1231.0,A-Sha Dry Noodle,Instant Noodle Shallot Flavor,Pack,Taiwan,3.75,,1231.0
1230.0,Saji,Sajimee Original Soto Soup Flavor,Pack,Malaysia,4.0,,1230.0
1229.0,Kumamoto,Tonkotsu Ramen Mega Dragon,Pack,Japan,2.5,,1229.0
1228.0,Maruchan,Seimen Japanese Instant Ramen Noodles Shio Aji,Pack,Japan,3.75,,1228.0
1227.0,Mr. Noodles,Chicken Kimchi Oriental Style Noodles With Soup Base,Bowl,Canada,0.5,,1227.0
1226.0,Master Kong,Artificial Braised Beef Flavor Instant Noodle,Bowl,China,3.75,,1226.0
1225.0,Nissin,Pan Asian Kitchen Sweet  Sour Chicken Flavor Ramen Noodles,Tray,United States,3.75,,1225.0
1224.0,Homyeondang,Premium Noodle House Seafood Ramyun,Pack,Korea South,4.0,,1224.0
1223.0,Sawadee,Instant Noodles Prawn Oriental Flavour,Pack,Malaysia,2.5,,1223.0
1222.0,Nissin,Soba Classic Noodles With Japanese Yakisoba Sauce,Cup,Germany,3.75,,1222.0
1221.0,Abc,Selera Pedas Hot Semur Chicken Flavour,Pack,Indonesia,4.5,,1221.0
1220.0,Nissin,Ultraman Instant Noodle Pork Flavour,Cup,Japan,3.0,,1220.0
1219.0,Tokyo Noodle,Mini Instant Noodle Spicy Flavor,Pack,Japan,3.5,,1219.0
1218.0,Sau Tao,Ho Fan Beef Soup Flavored,Pack,China,3.75,,1218.0
1217.0,Doll,Hello Kitty Dim Sum Noodle Japanese Curry Flavour,Cup,Hong Kong,3.5,,1217.0
1216.0,Batchelors,Super Low Fat Noodles Chilli Chicken Flavour,Pack,United Kingdom,1.0,,1216.0
1215.0,Gaga,Mi Instan Cup Milk Chicken Soup,Cup,Indonesia,4.75,,1215.0
1214.0,Eat & Go,Rendang Beef Flavour Fried Instant Noodle,Cup,Indonesia,5.0,,1214.0
1213.0,Nan Jie Cun,Hot Dry Instant Noodles Chilli Flavour,Tray,China,0.5,,1213.0
1212.0,Ruski,Instant Noodles Tom Yum Flavour,Pack,Thailand,3.5,,1212.0
1211.0,Nissin,Demae Iccho Instant Noodle With Soup Base Artificial Chicken Flavour,Bowl,Hong Kong,3.0,,1211.0
1210.0,A-Sha Dry Noodle,Hell Spicy Mala,Pack,Taiwan,4.0,,1210.0
1209.0,Batchelors,Super Noodles Chicken Mushroom Flavour,Pack,United Kingdom,3.25,,1209.0
1208.0,Golden Wheat,Korean Style Stew Prok Flavour Cooking Noodle,Pack,China,3.5,,1208.0
1207.0,Nissin,Ufo Yakisoba With Wasabi Mayonnaise,Bowl,Japan,5.0,,1207.0
1206.0,China Best,Frozen Satay Sauce Noodle,Pack,Taiwan,1.0,,1206.0
1205.0,Mama,Instant Noodles Pork Flavour With Black Pepper,Pack,Thailand,3.5,,1205.0
1204.0,Nissin,Cup Noodles Sabor A Gallina,Cup,Colombia,3.5,,1204.0
1203.0,Gaga,Mie Gepeng Kuah Rasa Soto Cabe Hijau,Pack,Indonesia,3.5,,1203.0
1202.0,Sugakiya Foods,Udon Miso Stew,Pack,Japan,3.25,,1202.0
1201.0,A-Sha Dry Noodle,Instant Noodle Curry Flavour,Pack,Taiwan,4.25,,1201.0
1200.0,Men-Sunaoshi,Tonkotsu Ramen,Pack,Japan,3.75,,1200.0
1199.0,Mama,Instant Noodles Chicken Green Curry Flavour,Pack,Thailand,3.75,,1199.0
